message_id,message_url,message,date,user_id,username
"1,36896783652639E+018",https://twitter.com/olcalsace/status/1368967836526391298,Le Friehjohr débarque dans votre salon ! 📺 📆 Le spectacle sera diffusé le samedi 20 mars 2021 à 20h sur le site internet de France 3 Grand Est ➡️  https://t.co/QK9g3aIEu2 #elsassischischbombisch #friehjohrferunserisproch #alsace #culture #musique  https://t.co/kgU0cenwR8,2021-03-08 17:52:21,348429557,olcalsace
"1,37765820146687E+018",https://twitter.com/olcalsace/status/1377658201466867714,"[BÀBBELKÀPSEL] 🎙 À l'occasion du jeudi-saint (Grìendùngerschdi), nous vous proposons de découvrir un #podcast sur les traditions alsaciennes de la semaine précédent Pâques (Kàrwùch). ➡ À écouter par ici :  https://t.co/hpnpXEbgLr #elsassischischbombisch #paques2021  https://t.co/JZ804FVdFY",2021-04-01 18:24:45,348429557,olcalsace
"1,38225354246798E+018",https://twitter.com/olcalsace/status/1382253542467981312,Ce n'est pas la rébellion des machines mais le nouveau Feriespàss (cahier d'activités en #alsacien) sur le thème du #robot à télécharger sur notre plateforme #Lehre ! 🤖 ➡️ En NB :  https://t.co/2Gxj63VzbH ➡️ En couleur :  https://t.co/yrcleYGVtA #elsassischischbombisch  https://t.co/ilfd5LW7vP,2021-04-14 10:45:00,348429557,olcalsace
"1,39891206530204E+018",https://twitter.com/olcalsace/status/1398912065302040580,"Joyeuse fête des mères à toutes les mamans, on vous adore ! ❤️ Àlles Guete zuem Mueterdoe! #fetedesmeres #elsassischischbombisch  https://t.co/4H7fqG2whB",2021-05-30 10:00:01,348429557,olcalsace
5531135463587885,https://facebook.com/olcalsace/posts/5531135463587885,"PÀRTNERSCHÀFT | PARTENARIAT

L'#OLCA est partenaire du Landesgartenschau 2022 Neuenburg am Rhein, le festival des jardins organisé par nos voisins allemands, qui se tient du 22 avril au 3 octobre 2022. s Elsàss brìngt éich ìn Festival-Stìmmùng! 🥨

L'Office est invité sur le pavillon coordonné par Toute l'Alsace à l'occasion d'un week-end dédié à l'#Alsace les 1️⃣1️⃣ et 1️⃣2️⃣ juin.

Au programme de ce week-end :
➡ Samedi 11 juin 2022 à 19h30 : concert ’s bstìmmte Lìcht de Léopoldine HH.
➡ Dimanche 12 juin 2022 de 13h à 14h : De Wundergàrte de Jean-pierre Albrecht
➡ Dimanche 12 juin 2022 à 19h30 : spectacle Ìch bekùmm a Àff de et avec Christophe Voltz et Gael Sieffert

Plus d'informations sur ➡ https://bit.ly/3NOXOHY

#elsassischischbombisch #lgsneuenburg",2022-06-03 09:45:02,208094739225344,OLCAlsace
5505020336199398,https://facebook.com/olcalsace/posts/5505020336199398,"Joyeuse fête des mères à toutes les mamans ! On vous adore ❤
Àlles Guete zuem Mueterdoe! M'r hàn ejch lìeb ❤

#fetedesmeres #elsassischischbombisch",2022-05-29 10:00:00,208094739225344,OLCAlsace
5468381813196584,https://facebook.com/olcalsace/posts/5468381813196584,"SPÌELE ÙN GEWÌNNE | JEU-CONCOURS

L'#OLCA, en partenariat avec le NL Contest , vous fait gagner 2 PASS 3 JOURS pour un week-end de ride les 20/21/22 mai 🛹🤩

Pour participer, rien de plus simple, il vous suffit de :
▶️ Liker les pages OLCAlsace et NL Contest
▶️ Liker et partager cette publication
▶️ Indiquer en commentaire les deux personnes avec lesquelles vous aimeriez passer ce WE ! 💬❤️

Et ce n'est pas tout ! Les 2 gagnants recevront un T-shirt ""Elsassisch ìsch bombisch"" à retirer directement sur notre stand lors du festival.

Tentez votre chance : il n'y aura pas d'autre vendredi 13 cette année 😱

👉 Clôture du jeu lundi à 23h59 !
Les gagnants seront contactés mardi...

Viel Glìck! 🤞😉",2022-05-13 15:30:10,208094739225344,OLCAlsace
5426722747362491,https://facebook.com/olcalsace/posts/5426722747362491,"PÀRTNERSCHÀFT | PARTENARIAT

C'est avec beaucoup de plaisir que l'OLCA a été partenaire du Trophée Kieny organisé par Restaurant La Maison Kieny et qui s'est tenu ce mardi au Château du Haut-Koenigsbourg.

L'Office a accompagné les équipes pédagogiques et les élèves sur le terrain et en ligne, en réalisant un mini-lexique de la gastronomie et des arts de la table en français-alsacien, disponible sur notre site internet ➡️ https://bit.ly/3kmse7G

À cette occasion, un prix spécial ""OLCA"" a été proposé avec pour épreuve la réalisation d'un amuse-bouche présenté en #alsacien.
Félicitations à la brigade du Lycée Hôtelier Alexandre Dumas Officiel qui remporte le premier prix de cette catégorie ! 🥇

Merci et félicitations à tous les participants pour leur participation, leurs belles réalisations et leur bonne humeur !

Guet gekocht, Chefs! 👨‍🍳

➡️ Plus d'infos sur : https://bit.ly/3OM0bMQ

#elsassischischbombisch

Restaurant La Maison Kieny
April 27 at 12:25 PM ·

La deuxième édition du Trophée Jean-Marc Kieny s'est déroulée ce mardi, dans le cadre idyllique du Château du Haut-Koenigsbourg. 🧑‍🍳 🏰
Le trophée a été présidé cette année par le Chef Olivier Nasti, 2 étoiles Michelin et Meilleur Ouvrier de France ! ⭐️⭐️

Un grand bravo à toutes les équipes composées d'élèves et d'apprentis en formation hôtellerie-restauration et fleuristerie qui ont réalisé un travail remarquable en mettant à l'honneur ""l’Alsace recuisinée®"" ! 👏🥨

La brigade du CFA de l'Hôtellerie-Restauration de Colmar s'est particulièrement démarquée en remportant le prestigieux trophée ! En 2ème place, nous retrouvons la brigade du lycée Alexandre Dumas à Illkirch et en 3ème position celle du Cefppa Adrien Zeller à Illkirch ! 🏆

Le prix spécial OLCAlsace attribué à l'amuse-bouche alsacien revient à la brigade du Lycée Hôtelier Alexandre Dumas Officiel ! 🥇

Merci aux écoles, aux membres du jury, aux partenaires, aux médias ainsi qu'à toutes les personnes présentes pour cette très belle journée en hommage à Jean-Marc Kieny ! Cette nouvelle édition a encore une fois démontré que le terroir alsacien représente une véritable richesse dans le paysage gastronomique et qu'il est important de le transmettre à la nouvelle génération qui deviendra les hôteliers et les restaurateurs de demain !

Pour en savoir plus
> https://restaurant-kieny.fr/trophee-jean-marc-kieny-2022/
> https://nouvellesgastronomiques.com/2eme-edition-du-trophee-jean-marc-kieny-presidee-par-olivier-nasti-2/

Mariella Kieny, Pascal Bastian, Auberge au Boeuf / Yannick Germain, pindurjosef, Marc Haeberlin, Serge Schaal, Marilyn Tanguy Girardin, Julien BINZ, Pâtisserie Chocolaterie Kieny Laurent, Matthieu Koenig, Francois Baur, Joel Philipps Chef
Lycée Aristide Briand, Lycée Charles de Foucauld, Centre de Formation Bernard Stalter, École d'Horticulture et de Paysage de Roville
Alsace Destination Tourisme - Pro, Alsace Qualité, Savourez l'Alsace, Alsace, Aux sources du Heimbach - Pisciculture Alsace, Eberhardt Pro, Fédération des Chefs d’Alsace, Nouvelles Gastronomiques, ETOILES D'ALSACE, France Bleu Alsace, France 3 Alsace, Frédéric Bierry, Umih67, UMIH, Umih 68, Civa Alsace, Thierry Fritsch, Franck Kormann, …

📸 : ©Good'Alsace - Sandrine Kauffer / ©Toute l'Alsace

#tropheekieny #tropheejeanmarckieny #gastronomie #food #cuisine #jeunetalent #alsace",2022-04-28 17:42:24,208094739225344,OLCAlsace
5388871734480926,https://facebook.com/olcalsace/posts/5388871734480926,"OSCHTERE | PÂQUES

Nous vous souhaitons à toutes et à tous de belles fêtes de Pâques, scheeni Oschtere! 🐰

#elsassichischbombisch #paques",2022-04-17 10:00:02,208094739225344,OLCAlsace
5370097086358391,https://facebook.com/olcalsace/posts/5370097086358391,"FERIESPÀSS | CAHIER D'ACTIVITÉS POUR ENFANTS

Le nouveau Feriespàss sur le thème de la forêt au printemps - d'r Wàld ìm Frìehjohr - est disponible gratuitement sur notre plateforme #Lehre ! 🌳
➡️ Télécharger le Feriespàss en couleur : https://bit.ly/3r3XMDd
➡️ Télécharger le Feriespàss en NB : https://bit.ly/3O5A0AL

Dans ce numéro, les enfants pourront réaliser un gâteau en forme de poisson, dessiner des branches de cerisier, ou faire un beau coloriage. Des petits jeux sont également proposés pour s’amuser tout en apprenant quelques mots d’#alsacien ! 😉

#elsassischischbombisch",2022-04-07 11:41:51,208094739225344,OLCAlsace
5328014553899978,https://facebook.com/olcalsace/posts/5328014553899978,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Colmar.
Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique ! 🎶

Au programme : Géranium, B drop en duo acoustique, Babüsk, Di Mauro Swing jazz chant manouche et Luc Schillinger !

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

⬇️ Plus d'infos en cliquant sur l'événement ⬇️

#friehjohrferunserisproch #elsassischischbombisch

SAT, MAR 26
Soirée d'ouverture du Friehjohr fer unseri Sproch",2022-03-22 16:21:43,208094739225344,OLCAlsace
5298670260167741,https://facebook.com/olcalsace/posts/5298670260167741,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Colmar.
Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique !

Les Di Mauro Swing jazz chant manouche seront également de la partie et vous feront swinguer sur leur musique ! 🎶

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

📸 René Higelin

#friehjohrferunserisproch #elsassischischbombisch",2022-03-11 15:26:21,208094739225344,OLCAlsace
5295816733786427,https://facebook.com/olcalsace/posts/5295816733786427,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Colmar.

Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique !

Au programme de cette soirée également, le groupe Elsass pop folk Babüsk, qui vous embarquera avec ses chansons entraînantes ! 🎶

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

#friehjohrferunserisproch #elsassischischbombisch",2022-03-10 14:52:20,208094739225344,OLCAlsace
5293189397382494,https://facebook.com/olcalsace/posts/5293189397382494,"| TOURNÉE JEUNE PUBLIC |

Venez assister au spectacle trilingue (français-allemand-alsacien) ""Die Geschichte von Herrn Sommer / L’histoire de Monsieur Sommer"", de la Cie Indigo ce samedi 1️⃣2️⃣ mars à 10h30 à la Mediatheque-Oberhausbergen !

➡️ Spectacle de marionnettes, mêlant, théâtre, musiques et vidéos - pour enfants dès 7 ans.

➡️ Entrée libre sur réservation : mediatheque@le-preo.fr ou 03 88 56 79 65

#elsassischischbombisch

Mediatheque-Oberhausbergen
March 8 at 3:15 PM ·

[SPECTACLE] 🥳🤩Samedi 12 mars 10h30 ""L'histoire de M.Sommer"" par la Cie Indigo...🗣 C'est à la médiathèque, sur inscription!🍬
#oberhausbergen
#bilingue",2022-03-09 15:47:38,208094739225344,OLCAlsace
5292717567429677,https://facebook.com/olcalsace/posts/5292717567429677,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Colmar.
Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique !

Luc Schillinger, artiste aux multiples facettes - comédien, musicien, chanteur - rejoint la programmation de la soirée !

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

📸 Monique Seemann

#friehjohrferunserisproch #elsassischischbombisch",2022-03-09 12:06:33,208094739225344,OLCAlsace
5289901624377938,https://facebook.com/olcalsace/posts/5289901624377938,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Colmar.
Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique !

Figure dans notre programmation B drop en duo, composé de Brigitte Crenner, finaliste de la 4e édition du concours D'Stimme, chanteuse multilingue à la voix douce et puissante, et de Jean-Claude Lux, un virtuose de la guitare plein d'énergie ! 🎶

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

📸 Emmanuel Viverge

#friehjohrferunserisproch #elsassischischbombisch",2022-03-08 11:47:37,208094739225344,OLCAlsace
5287935887907845,https://facebook.com/olcalsace/posts/5287935887907845,"| SEMAINE INAUGURALE DU FRIEHJOHR |

La soirée d'ouverture du Friehjohr fer unseri Sproch marquera l'apogée des festivités inaugurales du Printemps de l'alsacien - Friehjohr organisées à Ville de Colmar.
Rendez-vous le samedi 2️⃣6️⃣ mars à 20h30 à la salle des Catherinettes (8 rue Kléber à Colmar) pour une soirée riche en musique !

Figure dans notre programmation le groupe Géranium qui mélange musiques traditionnelles, mises en musique de poètes, et harmonies vocales pour faire sonner amoureusement l'#alsacien ! 🎶

➡ Inscription gratuite et obligatoire sur : bit.ly/3ok7ksb

📸 Bertrand Louzi

#friehjohrferunserisproch #elsassischischbombisch",2022-03-07 16:40:48,208094739225344,OLCAlsace
5259073730794061,https://facebook.com/olcalsace/posts/5259073730794061,"| MIR REDDE PLATT |

Dans le cadre du festival ""Mir redde platt"" organisé par la Ville de Sarreguemines, une projection gratuite du film ""D’r Herr Maire"", en alsacien et sous-titré en français, est proposée ce dimanche 2️⃣7️⃣ février à 15h au Casino de la Faïencerie.

✅ Entrée libre et gratuite.
Pass vaccinal obligatoire

➡️ Découvrez la programmation complète sur : https://www.sarreguemines.fr/platt

⬇️ Plus d'infos sur l'événement ci-dessous ⬇️

#mirreddeplatt #elsassischischbombisch

SUN, FEB 27
MIR REDDE PLATT | Projection du film ""D'r Herr Maire""",2022-02-25 10:21:42,208094739225344,OLCAlsace
5230810256953742,https://facebook.com/olcalsace/posts/5230810256953742,"| SEMAINE INAUGURALE DU FRIEHJOHR FER UNSERI SPROCH |

Cette année, le Printemps de l'alsacien - Friehjohr fête sa 20e édition ! La semaine inaugurale se déroulera du 23 au 26 mars prochains à Ville de Colmar !

➡ Découvrez la programmation sur : http://www.friehjohr.com/

#elsassischischbombisch",2022-02-16 11:44:35,208094739225344,OLCAlsace
5230804360287665,https://facebook.com/olcalsace/posts/5230804360287665,"| SEMAINE INAUGURALE DU FRIEHJOHR FER UNSERI SPROCH |

Cette année, le Printemps de l'alsacien - Friehjohr fête sa 20e édition ! La semaine inaugurale se déroulera du 23 au 26 mars prochains à Ville de Colmar !

➡ Découvrez la programmation sur : http://www.friehjohr.com/

#elsassischischbombisch

Printemps de l'alsacien - Friehjohr
February 16 at 10:25 AM ·

| SEMAINE INAUGURALE DU FRIEHJOHR FER UNSERI SPROCH |

Cette année, le Friehjohr fer unseri Sproch fête sa 20e édition ! La semaine inaugurale se déroulera du 23 au 26 mars prochains à Ville de Colmar !

➡ Découvrez la programmation sur : http://www.friehjohr.com/

Merci à tous nos partenaires : OLCAlsace, Colmar Tourisme, Le Réseau des Bibliothèques de Colmar Musée du Jouet - Colmar, Musée d'Histoire Naturelle et d'Ethnographie de Colmar, Amis de la Bibliothèque de Colmar, Crédit Mutuel, Région Grand Est, Toute l'Alsace

#elsassischischbombisch",2022-02-16 11:41:50,208094739225344,OLCAlsace
5192990684069033,https://facebook.com/olcalsace/posts/5192990684069033,"Le nouveau Feriespàss sur le thème du #nouvelanchinois - 's chinesische Néijohr - est disponible gratuitement sur notre plateforme #Lehre ! 🐉
➡️ Télécharger le Feriespàss en couleur : https://bit.ly/3L9DRLp
➡️ Télécharger le Feriespàss en NB : https://bit.ly/3ATYAhG

Dans ce numéro, les enfants pourront confectionner des biscuits chinois porte-bonheur, fabriquer une lanterne en papier et se détendre avec un coloriage. De petits jeux sont également proposés pour s’amuser tout en apprenant quelques mots d’#alsacien ! 😉

#elsassischischbombisch",2022-02-04 10:30:00,208094739225344,OLCAlsace
5170415989659836,https://facebook.com/olcalsace/posts/5170415989659836,"""Ich wàrt uf de Theo / En attendant Theo"" : lecture de Pierre Kretz

Pierre Kretz livre pour la première fois son nouveau texte au public lors d'une soirée au FEC Strasbourg le 2️⃣ février 2022. En écho à son texte ""Ich ben a beesi frau"", ce monologue devrait donner vie à une nouvelle pièce de théâtre et paraitre en librairie dans une version bilingue.

➡ Toutes les infos sur : https://bit.ly/3IMEJna

#elsassischischbombisch",2022-01-28 16:54:08,208094739225344,OLCAlsace
5080273292007440,https://facebook.com/olcalsace/posts/5080273292007440,"ELSASS CUP SONG : Quand ""When I'm gone"" devient ""Wonn ich wohn"" ! 🎵

7 ans après la reprise de l'original ""Cup Song"", les élèves du Collège du Berstein de Dambach-la-Ville, sous la houlette du professeur de musique Frédéric Schalk, reviennent avec une reprise de la célèbre chanson, en #alsacien cette fois-ci. Un moyen de mettre en valeur notre belle région et de lui rendre hommage !

➡ À voir sans modération : https://www.youtube.com/watch?v=kHED1A-hxyI

#elsassischischbombisch

YOUTUBE.COM
Elsass CupSong - Collège du Bernstein à Dambach-la-Ville",2022-01-06 15:48:01,208094739225344,OLCAlsace
5020739924627444,https://facebook.com/olcalsace/posts/5020739924627444,"Glìcklichi Wihnàchte ùn e güeter Rùtsch ìn's neje Johr wìnscht ejch 's Team vùm OLCA ! 🎄
Toute l’équipe de l’OLCA vous souhaite d'excellentes fêtes de fin d'année !

On en profite pour vous proposer une petite rétrospective de l'année passée !

🎥 Réalisation : KAPTA PROD
🎵 Musique : Hit esch Wihnachtsowe - Jumble Noël",2021-12-21 14:00:01,208094739225344,OLCAlsace
5003713742996729,https://facebook.com/olcalsace/posts/5003713742996729,"Une nouvelle rasade de Schnapps !

Un an à peine après la sortie de son premier album, le groupe de ""rock alsaco-rigolo"", Schnapps, sort son 2e opus ""Made ìn Elsàss"". Vous en reprendrez bien un Schlùck ?!

➡ Plus d'infos sur : https://bit.ly/3F5QCTH
➡ Pour vous procurer le CD : https://bit.ly/3q8EXx8

#elsassischischbombisch",2021-12-17 17:36:41,208094739225344,OLCAlsace
4998490923519011,https://facebook.com/olcalsace/posts/4998490923519011,"Le nouveau Feriespàss sur le thème du bonhomme de neige - d’r Schneemànn - est disponible gratuitement sur notre plateforme #Lehre ! ⛄️
➡️ Télécharger le Feriespàss en couleur : https://bit.ly/3FeeOTW
➡️ Télécharger le Feriespàss en NB : https://bit.ly/3q4AlIn

Dans ce numéro : vocabulaire, coloriage, bricolage et recette sont au programme ! Chantez également sur des titres d'Isabelle Grussenmeyer et de Jean-pierre Albrecht !
Nos activités vous accompagnent pendant les vacances pour vous amuser en famille ! 😉

#elsassischischbombisch",2021-12-16 16:05:46,208094739225344,OLCAlsace
4992204447480992,https://facebook.com/olcalsace/posts/4992204447480992,"Le 11 décembre dernier, soit 30 ans après la pose de la première plaque de rue bilingue de la ville, Michèle Lutz, maire de Mulhouse (Mulhouse.fr), a inauguré la 3️⃣0️⃣0️⃣ème plaque bilingue mulhousienne : Fàwrikànta Stross - Rue de la Bourse.

Une action qui démontre une fois de plus la volonté de la Ville de s'engager pour la langue et la culture alsaciennes !

#elsassischischbombisch

Mulhouse.fr
December 11, 2021 at 10:56 AM ·

30 ans après la pose de la première plaque bilingue à Mulhouse, Michèle Lutz, Maire de Mulhouse, a inauguré ce matin la 300e rue bilingue mulhousienne : la rue de la Bourse - Fawrìkànta Stross 🏭

Une dénomination en alsacien qui n’est pas la traduction du nom officiel en français 🧐 L’installation de la signalétique bilingue des rues permet en effet aussi de valoriser le patrimoine mulhousien.
👉 Pour cette rue, la dénomination en alsacien rend hommage aux « capitaines d’industrie / Fabrikherren / Fawrìkànta » qui ont forgé l’essor industriel de Mulhouse au 18/19 e siècle et créé la SIM - Société industrielle de Mulhouse.",2021-12-15 10:57:33,208094739225344,OLCAlsace
4989875451047225,https://facebook.com/olcalsace/posts/4989875451047225,"[SPÌELE MÌT!]

L'OLCA propose un petit jeu pour Noël ! Pour participer, rien de plus simple, il vous suffit de répondre en #alsacien à la question suivante :
Wàs màcht d'Kàtz ùff'm Schlìtte mìt de Wihnàchtsmànnkàpp? 🙀

Il n'y a pas de mauvaise réponse, soyez créatifs et drôles, on veut simplement s'amuser ! 😉

Parmi les réponses, 5 personnes seront tirées au sort et gagneront un lot composé de :
✅ une carte spéciale Bredle
✅ des livres et CDs pour enfants et adultes
✅ une panoplie ""bombisch"" (t-shirt, badge et autocollant)

Fin du jeu dimanche 19 décembre à minuit. Les gagnants seront contactés lundi via Messenger, alors surveillez vos boîtes !

À vos claviers ! 😉

#elsassischischbombisch",2021-12-14 17:36:48,208094739225344,OLCAlsace
4952378171463620,https://facebook.com/olcalsace/posts/4952378171463620,"Hier s'est déroulé un ""Koch Show"" (Cook Show en #alsacien) dans le cadre du Marché de Noël de la Ville de Colmar. Le chef 2 étoiles Michelin, Marc Haeberlin, a fait découvrir au public présent son incroyable recette de ""Friture de carpe à l’illhousienne, sauce mayonnaise au saké, retour de Nagoya"", que nous vous livrons aujourd'hui dans une version franco-alsacienne !

Vous avez des talents de chef en herbe ? Alors n'hésitez pas à vous lancer dans la réalisation de cette recette et à nous partager vos résultats 😉

E Gueter!

Colmar Tourisme Visit Alsace

#elsassischischbombisch",2021-12-03 11:23:21,208094739225344,OLCAlsace
4941973772504060,https://facebook.com/olcalsace/posts/4941973772504060,"Stammtisch online ùf Elsassisch : Rund um d'Adventzeit 🎄

L'Université Populaire transfrontalière PAMINA (UP Pamina VHS) organise un Stammtisch virtuel sur le thème de l'#Avent mardi 7️⃣ décembre 2021 en visioconférence.

🟢 En visio sur Zomm de 18h à 20h
⚠ Prix : 15€
➡ Inscription : 03 88 94 95 64 - info[at]up-pamina-vhs.org

Les témoignages et souvenirs d'enfance d’#Alsace et d’ailleurs, traditions et habitudes revisitées seront à l’ordre du jour de cette rencontre en ligne animée par Bénédicte Keck, chargée de mission à l'OLCA et comédienne.

#elsassischischbombisch",2021-11-30 17:19:07,208094739225344,OLCAlsace
4874538172580954,https://facebook.com/olcalsace/posts/4874538172580954,"[WÀS HESCH ÌM SCHÌLD ? / À CÔTÉ DE LA PLAQUE !]

Hàn ìhr àm Friddi “Wàs hesch ìm Schìld” verpàsst? Nìt schlìmm! 🙃

Dans ce 38e épisode de “À côté de la plaque !”, Bénédicte nous emmène à Ingwiller (Mairie Ingwiller / Communauté de Communes de Hanau-La Petite Pierre) pour nous raconter l'histoire de la rue des Étoiles (Sternegass).

Profitez de votre passage à Ingwiller pour vous arrêter à la maison Klein & Wanner implantée dans la commune depuis 1885.
À quelques kilomètres, plus précisément à Wingen-sur-Moder, vous pouvez visiter le Musée Lalique où vous pourrez admirer de magnifiques oeuvres d'art en cverre et en cristal.

➡️ Retrouvez également l'épisode en replay sur le site d'Alsace 20 : https://bit.ly/3094k8S

Un partenariat Alsace20, Alsace Destination Tourisme - Pro, Visit Alsace et OLCAlsace
Un projet soutenu par : Région Grand Est et Toute l'Alsace

#whis #acotedelaplaque #elsassischischbombisch",2021-11-10 12:15:15,208094739225344,OLCAlsace
